Date,Stock Name,Stock Code,Amount,Investor Type,Action,Return After
2021-05-10,SATS,S58,-12.294859,institution,sell,-0.0026108175555242807
2021-05-10,Thai Beverage,Y92,-18.266726,institution,sell,-0.01408439219191615
2021-05-10,Dairy Farm International,D01,-2.9458740618,retail,sell,0.0
2021-05-10,Singtel,Z74,44.628242,institution,buy,-0.00413228966212964
2021-05-10,Ascendas REIT,A17U,-22.634166,institution,sell,0.0
2021-05-10,Genting Singapore,G13,9.884657,institution,buy,-0.006172995172562867
2021-05-10,SATS,S58,10.170001,retail,buy,-0.0026108175555242807
2021-05-17,UOB,U11,-7.208795,retail,sell,0.0054369441748729486
2021-05-17,Ascott Residence Trust,HMN,3.99974,retail,buy,-0.05392169301962235
2021-05-17,Keppel REIT,K71U,-9.088833,institution,sell,-0.025000001514189907
2021-05-17,Mapletree Industrial Trust,ME8U,-8.800129,institution,sell,0.021739311769014336
2021-05-17,Suntec REIT,T82U,-7.384310999999999,institution,sell,0.006896252903221045
2021-05-17,Golden Agri-Resources,E5H,-7.320669,institution,sell,-0.04081633511987237
2021-05-17,Hongkong Land,H78,-6.479738994600001,institution,sell,0.00835053384146911
2021-05-17,Frasers Centrepoint Trust,J69U,-5.905948,institution,sell,-0.029660954719552435
2021-05-17,Thai Beverage,Y92,-6.855201500000002,institution,sell,0.0
2021-05-17,Frasers Centrepoint Trust,J69U,3.912773,retail,buy,-0.029660954719552435
2021-05-17,SGX,S68,-11.314854,retail,sell,0.006796142680871586
2021-05-17,OCBC,O39,-14.135531,retail,sell,0.0041084776158806235
2021-05-17,iFAST Corporation,AIY,-20.442601,retail,sell,0.1413690968466259
2021-05-17,SIA,C6L,-22.455295,retail,sell,0.0
2021-05-17,Singtel,Z74,-28.2470343,retail,sell,0.020746749408280696
2021-05-17,Medtecs International,546,-8.308962,retail,sell,-0.10714282937550434
2021-05-17,DBS,D05,-53.358109,retail,sell,0.007056393935660932
2021-05-17,Frencken Group,E28,-10.74904,retail,sell,0.06748457849144196
2021-05-17,UG Healthcare,8K7,-11.094429,institution,sell,-0.07092205680971864
2021-05-17,Ascendas REIT,A17U,20.491956,retail,buy,-0.00680271127096288
2021-05-17,Wing Tai Holdings,W05,4.202525,retail,buy,-0.0451977167504799
2021-05-17,Keppel REIT,K71U,6.50931,retail,buy,-0.025000001514189907
2021-05-17,Golden Agri-Resources,E5H,6.783791,retail,buy,-0.04081633511987237
2021-05-17,UG Healthcare,8K7,11.725428,retail,buy,-0.07092205680971864
2021-05-17,Suntec REIT,T82U,11.97866,retail,buy,0.006896252903221045
2021-05-17,Ascendas REIT,A17U,-32.014593,institution,sell,-0.00680271127096288
2021-05-17,Mapletree Commercial Trust,N2IU,11.909204,institution,buy,-0.004830750570985587
2021-05-17,UOB,U11,14.445848999999995,institution,buy,0.0054369441748729486
2021-05-17,Wilmar International,F34,14.724662,retail,buy,-0.02833993724414796
2021-05-17,DBS,D05,121.601836,institution,buy,0.007056393935660932
2021-05-17,SIA,C6L,39.389801,institution,buy,0.0
2021-05-17,OCBC,O39,27.742128,institution,buy,0.0041084776158806235
2021-05-17,Wing Tai Holdings,W05,-4.594693,institution,sell,-0.0451977167504799
2021-05-17,Singtel,Z74,20.700822599999995,institution,buy,0.020746749408280696
2021-05-17,SGX,S68,19.297831,institution,buy,0.006796142680871586
2021-05-17,Yangzijiang Shipbuilding,BS6,14.814633,institution,buy,-0.0204076601256572
2021-05-17,Thai Beverage,Y92,5.115311,retail,buy,0.0
2021-05-17,CapitaLand Integrated Commercial Trust,C38U,21.653835,institution,buy,-0.019323707515192412
2021-05-24,CapitaLand Integrated Commercial Trust,C38U,-43.152046,institution,sell,0.03448269981910901
2021-05-24,iFAST Corporation,AIY,15.328765999999998,institution,buy,0.10821375319644666
2021-05-24,Jardine Matheson,J36,-26.953541320300005,institution,sell,0.002809837848940955
2021-05-24,Frasers Centrepoint Trust,J69U,-13.08192,institution,sell,0.05676869747014157
2021-05-24,Keppel DC REIT,AJBU,-18.701506,institution,sell,-0.011538526571362229
2021-05-24,City Developments,C09,-15.891728,institution,sell,0.023653255247246596
2021-05-24,Suntec REIT,T82U,-62.923157,institution,sell,0.006849619384051486
2021-05-24,Wilmar International,F34,-23.207929,institution,sell,0.0083332241845262
2021-05-24,Wing Tai Holdings,W05,-12.282793,institution,sell,0.02958590626887414
2021-05-24,Sembcorp Industries,U96,15.436514,institution,buy,0.04225351771648733
2021-05-24,Haw Par Corporation,H02,23.705482,institution,buy,0.011094582382629392
2021-05-24,Singtel,Z74,26.27849,institution,buy,-0.012194872768877763
2021-05-24,SIA,C6L,29.380749,institution,buy,0.02674882185108496
2021-05-24,Thai Beverage,Y92,-12.1712275,institution,sell,0.2636362607452307
2021-05-24,Nanofilm Technologies International,MZH,36.153653,institution,buy,0.06383000363778746
2021-05-24,DBS,D05,36.615018000000006,institution,buy,0.012679251059096952
2021-05-24,OCBC,O39,161.075495,institution,buy,0.027823355121685767
2021-05-24,Keppel DC REIT,AJBU,13.336654,retail,buy,-0.011538526571362229
2021-05-24,Riverstone Holdings,AP4,15.886225,institution,buy,-0.013698810115483573
2021-05-24,Ascendas REIT,A17U,-32.393212,institution,sell,0.0034247494282479973
2021-05-24,OCBC,O39,-79.378144,retail,sell,0.027823355121685767
2021-05-24,SIA,C6L,-27.035414,retail,sell,0.02674882185108496
2021-05-24,Nanofilm Technologies International,MZH,-24.696804,retail,sell,0.06383000363778746
2021-05-24,Suntec REIT,T82U,12.560047,retail,buy,0.006849619384051486
2021-05-24,Yangzijiang Shipbuilding,BS6,-14.506214,retail,sell,0.02777670646703001
2021-05-24,Keppel Corporation,BN4,-8.267918,retail,sell,0.024762025321208414
2021-05-24,Genting Singapore,G13,25.448007,institution,buy,0.023952063467630902
2021-05-24,Sembcorp Industries,U96,-14.993271,retail,sell,0.04225351771648733
2021-05-24,DBS,D05,-111.447248,retail,sell,0.012679251059096952
2021-05-24,UOB,U11,-35.8624,retail,sell,0.016222367267284987
2021-05-24,CapitaLand Integrated Commercial Trust,C38U,7.592208999999999,retail,buy,0.03448269981910901
2021-05-24,Wing Tai Holdings,W05,7.843568,retail,buy,0.02958590626887414
2021-05-24,Frasers Logistics & Commercial Trust,BUOU,9.027202,retail,buy,-0.0048698782230549575
2021-05-24,Singtel,Z74,11.2290162,retail,buy,-0.012194872768877763
2021-05-24,Wilmar International,F34,11.456629,retail,buy,0.0083332241845262
2021-05-24,Top Glove Corporation,BVA,12.308337,retail,buy,-0.029761867592392632
2021-05-24,UMS Holdings,558,-8.97504,retail,sell,0.058823630022006856
2021-05-24,Ascendas REIT,A17U,17.543428,retail,buy,0.0034247494282479973
2021-05-24,Frasers Centrepoint Trust,J69U,6.576125,retail,buy,0.05676869747014157
2021-05-31,Mapletree Industrial Trust,ME8U,6.251682999999999,institution,buy,0.0
2021-05-31,Yangzijiang Shipbuilding,BS6,-13.229242,institution,sell,-0.006756231593800677
2021-05-31,Singtel,Z74,-54.0009937,institution,sell,-0.024691597519490016
2021-05-31,Thai Beverage,Y92,-17.9424195,institution,sell,-0.014388381814017914
2021-05-31,City Developments,C09,7.008417000000001,institution,buy,-0.011553319921660532
2021-05-31,DBS,D05,-56.247173,institution,sell,-0.010543757397626252
2021-05-31,Ascendas REIT,A17U,-14.688058000000002,institution,sell,-0.006825928022980654
2021-05-31,OCBC,O39,32.242695,institution,buy,-0.00875815630238741
2021-05-31,UOB,U11,11.33748,institution,buy,0.0
2021-05-31,Genting Singapore,G13,21.626778,institution,buy,0.023391704452876416
2021-05-31,CapitaLand Integrated Commercial Trust,C38U,25.297851,institution,buy,0.004762034279393923
2021-05-31,Dairy Farm International,D01,-2.4114705644,retail,sell,0.0
2021-05-31,Nanofilm Technologies International,MZH,8.010006,institution,buy,-0.012727278088421556
2021-05-31,Q & M Dental Group,QC7,-9.8945775,institution,sell,-0.014705128286923386
2021-05-31,iFast Corporation,AIY,-6.754307,institution,sell,-0.028235137551243628
2021-05-31,Suntec REIT,T82U,9.927791,institution,buy,0.02040807219667151
2021-05-31,AEM Holdings,AWX,-12.28405,institution,sell,-0.03743310867548466
2021-05-31,City Developments,C09,-2.351869,retail,sell,-0.011553319921660532
2021-05-31,Keppel DC REIT,AJBU,-7.214136999999999,institution,sell,0.003891109088664635
2021-05-31,Q & M Dental Group,QC7,8.7339085,retail,buy,-0.014705128286923386
2021-05-31,UMS Holdings,558,-11.570434,retail,sell,-0.00694434348487083
2021-05-31,Sembcorp Industries,U96,-3.260402,retail,sell,-0.009008763091728267
2021-05-31,CapitaLand Integrated Commercial Trust,C38U,-5.760436,retail,sell,0.004762034279393923
2021-05-31,Genting Singapore,G13,-4.793748,retail,sell,0.023391704452876416
2021-05-31,Frasers Logistics & Commercial Trust,BUOU,-2.39354,retail,sell,0.007092200792583103
2021-05-31,iFast Corporation,AIY,9.537336,retail,buy,-0.028235137551243628
2021-05-31,Wilmar International,F34,13.932911,retail,buy,-0.008264355457756167
2021-05-31,Nanofilm Technologies International,MZH,-9.025056,retail,sell,-0.012727278088421556
2021-05-31,DBS,D05,64.420151,retail,buy,-0.010543757397626252
2021-05-31,Singtel,Z74,36.2027629,retail,buy,-0.024691597519490016
2021-05-31,Yangzijiang Shipbuilding,BS6,20.557846,retail,buy,-0.006756231593800677
2021-05-31,Ascendas REIT,A17U,17.461855,retail,buy,-0.006825928022980654
2021-05-31,UOB,U11,16.442579,retail,buy,0.0
2021-05-31,Thai Beverage,Y92,12.1584445,retail,buy,-0.014388381814017914
2021-05-31,Frasers Centrepoint Trust,J69U,-2.771629,retail,sell,-0.012396819237012524
2021-05-31,Jardine Matheson,J36,-5.118799212000006,institution,sell,-0.01743458602569925
2021-05-31,SIA,C6L,8.940205,retail,buy,-0.01803592395372189
2021-06-07,Jardine Matheson,J36,-6.8451688364999965,institution,sell,-0.008554977593670077
2021-06-07,Singtel,Z74,80.4189301,retail,buy,-0.004219359669642708
2021-06-07,DBS,D05,31.815127,retail,buy,0.0013320662235785097
2021-06-07,Top Glove Corporation,BVA,20.072107,retail,buy,-0.012738966651662076
2021-06-07,Keppel Corporation,BN4,16.289561,retail,buy,-0.00945171164773606
2021-06-07,Thai Beverage,Y92,11.466009,retail,buy,0.007299331302401901
2021-06-07,Venture Corporation,V03,-7.828926999999999,institution,sell,-0.005741227123332027
2021-06-07,Mapletree Commercial Trust,N2IU,-6.042651,retail,sell,0.0382775772089492
2021-06-07,City Developments,C09,8.051937,retail,buy,-0.009090931135081859
2021-06-07,Keppel DC REIT,AJBU,4.946309,retail,buy,-0.007751945556542461
2021-06-07,Sembcorp Industries,U96,3.91789,retail,buy,-0.013636632692590633
2021-06-07,SIA,C6L,-16.467901,retail,sell,0.036734497089466966
2021-06-07,CapitaLand Integrated Commercial Trust,C38U,-9.054053,retail,sell,0.02369670870614926
2021-06-07,SGX,S68,-11.417006,retail,sell,0.04571431759327149
2021-06-07,Aztech Global,8AZ,9.043832,retail,buy,-0.024590131191307596
2021-06-07,Frasers Logistics & Commercial Trust,BUOU,5.56199,retail,buy,0.0
2021-06-07,Yangzijiang Shipbuilding,BS6,-9.950806,retail,sell,-0.027211111024163515
2021-06-07,Frasers Logistics & Commercial Trust,BUOU,-8.837532,institution,sell,0.0
2021-06-07,Thai Beverage,Y92,-13.896503999999998,institution,sell,0.007299331302401901
2021-06-07,Keppel Corporation,BN4,-17.19857,institution,sell,-0.00945171164773606
2021-06-07,City Developments,C09,-18.244981,institution,sell,-0.009090931135081859
2021-06-07,DBS,D05,-48.83219,institution,sell,0.0013320662235785097
2021-06-07,Singtel,Z74,-131.5218437,institution,sell,-0.004219359669642708
2021-06-07,Suntec REIT,T82U,4.230383000000001,institution,buy,0.006666572725651632
2021-06-07,iFAST Corporation,AIY,4.518763,institution,buy,0.014527821680590192
2021-06-07,ST Engineering,S63,4.679564000000001,institution,buy,0.015464067230368084
2021-06-07,Yangzijiang Shipbuilding,BS6,4.69007,institution,buy,-0.027211111024163515
2021-06-07,Mapletree Commercial Trust,N2IU,5.980894,institution,buy,0.0382775772089492
2021-06-07,SGX,S68,13.822948,institution,buy,0.04571431759327149
2021-06-07,SIA,C6L,19.169189000000003,institution,buy,0.036734497089466966
2021-06-07,Keppel DC REIT,AJBU,-8.489265,institution,sell,-0.007751945556542461
2021-06-07,Aztech Global,8AZ,-8.181418,institution,sell,-0.024590131191307596
2021-06-07,Mapletree Logistics Trust,M44U,-4.142547,retail,sell,0.01980180259244335
2021-06-07,Wing Tai Holdings,W05,3.649268,institution,buy,0.011049807242921483
2021-06-07,Frasers Centrepoint Trust,J69U,-4.997944,retail,sell,0.025104435901115663
2021-06-14,Keppel Corporation,BN4,-17.649122000000002,institution,sell,-0.0362595204472973
2021-06-14,OCBC,O39,-90.888431,institution,sell,-0.042984591948038164
2021-06-14,CapitaLand Integrated Commercial Trust,C38U,-18.813685,institution,sell,-0.027777928022947984
2021-06-14,Keppel DC REIT,AJBU,-21.644763,institution,sell,-0.003906308535699288
2021-06-14,Singtel,Z74,-36.9996418,institution,sell,-0.02542364931965957
2021-06-14,Yangzijiang Shipbuilding,BS6,-38.946071,institution,sell,-0.04895060316153255
2021-06-14,Hanwell Holdings,DM0,-17.923212,institution,sell,-0.12244899756843786
2021-06-14,ST Engineering,S63,9.688536,institution,buy,-0.0025381996436847354
2021-06-14,Venture Corporation,V03,6.381042000000001,institution,buy,-0.04461922194247658
2021-06-14,iFAST Corporation,AIY,4.231579,institution,buy,-0.0190932832636741
2021-06-14,City Developments,C09,-16.221405,institution,sell,-0.03669720155815359
2021-06-14,Jardine Matheson,J36,21.839262236699994,institution,buy,0.01118564050393056
2021-06-14,Frasers Centrepoint Trust,J69U,6.361858,institution,buy,-0.012244612378805586
2021-06-14,Thai Beverage,Y92,17.526551,institution,buy,-0.007246437156832153
2021-06-14,Nanofilm Technologies,MZH,11.069551,institution,buy,0.011235906456224187
2021-06-14,Wilmar International,F34,-51.891373,institution,sell,-0.044491420960081296
2021-06-14,Ascendas REIT,A17U,12.390441,retail,buy,-0.023333298132853342
2021-06-14,SGX,S68,18.377221,institution,buy,0.003642973213072054
2021-06-14,UOB,U11,-13.122878,institution,sell,-0.016085592951456174
2021-06-14,Wilmar International,F34,33.496373,retail,buy,-0.044491420960081296
2021-06-14,Genting Singapore,G13,-2.9097935,retail,sell,-0.016949130950126623
2021-06-14,ST Engineering,S63,-6.270584,retail,sell,-0.0025381996436847354
2021-06-14,iFAST Corporation,AIY,-3.066319,retail,sell,-0.0190932832636741
2021-06-14,CapitaLand China Trust,AU8U,-3.287846,retail,sell,-0.014388420984264405
2021-06-14,Mapletree Logistics Trust,M44U,-3.46636,retail,sell,-0.014562856076253516
2021-06-14,AEM Holdings,AWX,-5.29566,retail,sell,0.005479395968537526
2021-06-14,Thai Beverage,Y92,-9.9289005,retail,sell,-0.007246437156832153
2021-06-14,Singtel,Z74,54.9867862,retail,buy,-0.02542364931965957
2021-06-14,DBS,D05,31.992312,institution,buy,-0.022281324201894437
2021-06-14,OCBC,O39,60.875219,retail,buy,-0.042984591948038164
2021-06-14,UOB,U11,24.010518,retail,buy,-0.016085592951456174
2021-06-14,SGX,S68,-31.731587,retail,sell,0.003642973213072054
2021-06-14,Keppel Corporation,BN4,18.69612,retail,buy,-0.0362595204472973
2021-06-14,Hanwell Holdings,DM0,18.404444,retail,buy,-0.12244899756843786
2021-06-14,City Developments,C09,17.407123,retail,buy,-0.03669720155815359
2021-06-14,Yangzijiang Shipbuilding,BS6,22.837635,retail,buy,-0.04895060316153255
2021-06-21,Keppel REIT,K71U,4.102303,institution,buy,0.0
2021-06-21,Venture Corporation,V03,-25.253912,institution,sell,0.03461544691662488
2021-06-21,SIA,C6L,-10.615204,institution,sell,-0.036144601909315566
2021-06-21,Singtel,Z74,-10.6883985,institution,sell,-0.008695775255528893
2021-06-21,Hongkong Land,H78,-9.856480424299995,institution,sell,-0.026749032150894525
2021-06-21,Keppel DC REIT,AJBU,-13.245737,institution,sell,-0.015686181064049953
2021-06-21,OCBC,O39,-78.653874,institution,sell,-0.009322047159385227
2021-06-21,DBS,D05,-32.64773,institution,sell,-0.007483059016677562
2021-06-21,Leader Environmental Tech,LS9,2.7561568,institution,buy,0.026784010567526106
2021-06-21,CapitaLand Integrated Commercial Trust,C38U,3.2505610000000007,institution,buy,-0.009523725141202921
2021-06-21,Keppel Corporation,BN4,15.761748,institution,buy,0.07524757131363335
2021-06-21,Ascendas REIT,A17U,13.933636,institution,buy,0.0034128674719031693
2021-06-21,UOL Group,U14,2.7855220000000003,institution,buy,-0.028649416586898013
2021-06-21,Golden-Agri Resources,E5H,6.2874915,institution,buy,0.0
2021-06-21,AEM Holdings,AWX,5.853858,institution,buy,0.029972755405816898
2021-06-21,ST Engineering,S63,4.80577,institution,buy,-0.022900600930085724
2021-06-21,Mapletree Logistics Trust,M44U,12.951714,institution,buy,0.009852376494164927
2021-06-21,Wilmar International,F34,-7.659618,institution,sell,-0.008869309202825248
2021-06-21,OCBC,O39,74.379212,retail,buy,-0.009322047159385227
2021-06-21,UOB,U11,37.212965,retail,buy,-0.01206708174833937
2021-06-21,Sarine Technologies,U77,-3.12482,retail,sell,0.1860466691265683
2021-06-21,Mapletree Logistics Trust,M44U,-2.774951,retail,sell,0.009852376494164927
2021-06-21,Manulife US REIT,BTOU,-2.9444796498499994,retail,sell,0.01923074065778385
2021-06-21,Ascendas REIT,A17U,-3.194271,retail,sell,0.0034128674719031693
2021-06-21,Q & M Dental Group,QC7,-3.817491,retail,sell,0.0680260352721842
2021-06-21,Golden-Agri Resources,E5H,-4.0551225,retail,sell,0.0
2021-06-21,ST Engineering,S63,-6.284071,retail,sell,-0.022900600930085724
2021-06-21,Thai Beverage,Y92,-18.943095,institution,sell,-0.021897760895287277
2021-06-21,SGX,S68,-6.303479,retail,sell,-0.005444723632435644
2021-06-21,Top Glove Corporation,BVA,9.430411,retail,buy,-0.045671427752592364
2021-06-21,Venture Corporation,V03,34.097201,retail,buy,0.03461544691662488
2021-06-21,Singtel,Z74,31.9416407,retail,buy,-0.008695775255528893
2021-06-21,Keppel Corporation,BN4,-23.698679,retail,sell,0.07524757131363335
2021-06-21,Thai Beverage,Y92,15.485222,retail,buy,-0.021897760895287277
2021-06-21,DBS,D05,63.495888,retail,buy,-0.007483059016677562
2021-06-21,Yangzijiang Shipbuilding,BS6,11.172369,retail,buy,0.03676418493495226
2021-06-21,AEM Holdings,AWX,-8.906037,retail,sell,0.029972755405816898
2021-06-28,Jardine Matheson,J36,-8.372920156199998,institution,sell,0.006017358653989557
2021-06-28,SIA,C6L,43.619737,retail,buy,0.07916660740245063
2021-06-28,Thai Beverage,Y92,-11.982329,institution,sell,0.007462629676755039
2021-06-28,Keppel DC REIT,AJBU,-29.608019,institution,sell,0.031872428623973104
2021-06-28,City Developments,C09,-41.552413,institution,sell,-0.002777733356326695
2021-06-28,Singtel,Z74,-30.3796617,institution,sell,0.008772055074990126
2021-06-28,SIA,C6L,-31.40928,institution,sell,0.07916660740245063
2021-06-28,Hongkong Land,H78,-6.602359973899993,institution,sell,0.0042283211270077725
2021-06-28,Genting Singapore,G13,-29.8536825,institution,sell,0.02409651646848321
2021-06-28,Nanofilm Technologies International,MZH,5.961592,institution,buy,0.0
2021-06-28,Genting Singapore,G13,14.139834,retail,buy,0.02409651646848321
2021-06-28,Singtel,Z74,42.8593055,retail,buy,0.008772055074990126
2021-06-28,ESR-REIT,J91U,-6.562943,retail,sell,0.09638571997260903
2021-06-28,Venture Corporation,V03,9.35535,institution,buy,0.01752505286100603
2021-06-28,UMS Holdings,558,8.595975,institution,buy,0.06122441324811567
2021-06-28,Sembcorp Industries,U96,7.432757,institution,buy,0.03317548808815696
2021-06-28,NetLink NBN Trust,CJLU,-6.756765,institution,sell,0.005235611712620214
2021-06-28,ESR-REIT,J91U,7.218527,institution,buy,0.09638571997260903
2021-06-28,OCBC,O39,20.961938,retail,buy,0.04362696865211513
2021-06-28,Ascendas REIT,A17U,-18.045785,institution,sell,0.027210845083851742
2021-06-28,Keppel Corporation,BN4,13.244621,institution,buy,-0.0018417422390634153
2021-06-28,DBS,D05,-50.907436,retail,sell,0.057916562796726634
2021-06-28,ISDN Holdings,I07,-6.6471175,retail,sell,0.06686422420433114
2021-06-28,Nanofilm Technologies International,MZH,-6.836185,retail,sell,0.0
2021-06-28,City Developments,C09,39.011457,retail,buy,-0.002777733356326695
2021-06-28,UMS Holdings,558,-9.65009,retail,sell,0.06122441324811567
2021-06-28,Keppel Corporation,BN4,-13.330084,retail,sell,-0.0018417422390634153
2021-06-28,ComfortDelGro,C52,6.063441,retail,buy,0.031055844033690327
2021-06-28,AEM Holdings,AWX,-13.114725,retail,sell,0.0529102462423896
2021-06-28,Ascendas REIT,A17U,11.538768,retail,buy,0.027210845083851742
2021-06-28,OCBC,O39,10.410436,institution,buy,0.04362696865211513
2021-06-28,Keppel DC REIT,AJBU,20.163586,retail,buy,0.031872428623973104
2021-06-28,Thai Beverage,Y92,15.2425555,retail,buy,0.007462629676755039
2021-06-28,Wilmar International,F34,7.259988,retail,buy,0.03803157218184117
2021-06-28,Semcorp Industries,U96,-6.138789,retail,sell,0.03317548808815696
2021-06-28,DBS,D05,80.350698,institution,buy,0.057916562796726634
2021-06-28,Frasers Logistics & Commercial Trust,BUOU,-6.759923,retail,sell,0.020833237939788418
2021-06-28,Frasers Logistics & Commercial Trust,BUOU,10.818727,institution,buy,0.020833237939788418
2021-06-28,AEM Holdings,AWX,13.076987,institution,buy,0.0529102462423896
2021-06-28,Venture Corporation,V03,-19.515151,retail,sell,0.01752505286100603
2021-07-05,Jardine Cycle & Carriage,C07,-5.121094,institution,sell,-0.021027964024398882
2021-07-05,Yangzijiang Shipbuilding,BS6,-6.986524999999999,institution,sell,-0.03496446941117093
2021-07-05,SIA,C6L,-7.927569000000001,institution,sell,-0.03667961583867352
2021-07-05,Wilmar International,F34,-13.990718,institution,sell,-0.012931103131957
2021-07-05,ComfortDelGro,C52,-17.351002,institution,sell,-0.030120428697822943
2021-07-05,OCBC,O39,-25.486118,institution,sell,-0.004098375387575071
2021-07-05,Singtel,Z74,-27.7366702,institution,sell,-0.004347887627764613
2021-07-05,City Developments,C09,-45.696569,institution,sell,-0.03064068280979393
2021-07-05,Keppel Corporation,BN4,-19.835185,institution,sell,-0.03505533170098263
2021-07-05,Jardine Matheson,J36,8.623529214300008,institution,buy,-0.0006295475198098144
2021-07-05,Suntec REIT,T82U,8.530194999999999,institution,buy,0.019736659765901887
2021-07-05,UOB,U11,11.250671,institution,buy,-0.0037923709486140655
2021-07-05,Frasers Logistics & Commercial Trust,BUOU,13.540529,institution,buy,0.020408271078695472
2021-07-05,CapitaLand Integrated Commercial Trust,C38U,10.24956,institution,buy,-0.018348787136218347
2021-07-05,Keppel DC REIT,AJBU,8.689615,institution,buy,0.015444139419870995
2021-07-05,AEM Holdings,AWX,20.609951,institution,buy,0.04020077790502441
2021-07-05,ST Engineering,S63,10.879486,institution,buy,0.0
2021-07-05,Ascendas REIT,A17U,12.470811,institution,buy,0.00993385454068263
2021-07-05,Yangzijiang Shipbuilding,BS6,8.995166,retail,buy,-0.03496446941117093
2021-07-05,City Developments,C09,39.88271,retail,buy,-0.03064068280979393
2021-07-05,Singtel,Z74,38.8622945,retail,buy,-0.004347887627764613
2021-07-05,OCBC,O39,59.84887,retail,buy,-0.004098375387575071
2021-07-05,Jardine Matheson,J36,-4.984986665500002,retail,sell,-0.0006295475198098144
2021-07-05,Nanofilm Technologies International,MZH,-6.766536,retail,sell,0.0459559295146863
2021-07-05,Suntec REIT,T82U,-7.008646,retail,sell,0.019736659765901887
2021-07-05,Frasers Logistics & Commercial Trust,BUOU,-9.265454,retail,sell,0.020408271078695472
2021-07-05,Ascendas REIT,A17U,-10.981616,retail,sell,0.00993385454068263
2021-07-05,ST Engineering,S63,-11.576089,retail,sell,0.0
2021-07-05,Keppel DC REIT,AJBU,-7.468777,retail,sell,0.015444139419870995
2021-07-05,Ascott Residence Trust,HMN,-4.911126,retail,sell,0.0
2021-07-05,Wilmar International,F34,29.861298,retail,buy,-0.012931103131957
2021-07-05,Keppel Corporation,BN4,21.813061,retail,buy,-0.03505533170098263
2021-07-05,ComfortDelGro,C52,17.834579,retail,buy,-0.030120428697822943
2021-07-05,AEM Holdings,AWX,-23.085861,retail,sell,0.04020077790502441
2021-07-05,Thai Beverage,Y92,7.3070215,retail,buy,-0.014814702713389138
2021-07-05,Jardine Cycle & Carriage,C07,5.817646,retail,buy,-0.021027964024398882
2021-07-05,UOB,U11,9.620721,retail,buy,-0.0037923709486140655
2021-07-12,Keppel Infrastructure Trust,A7RU,5.027324500000001,retail,buy,-0.018018999497077415
2021-07-12,Top Glove Corporation,BVA,4.865682,retail,buy,0.057376880775542594
2021-07-12,Mapletree Commercial Trust,N2IU,4.38511,retail,buy,-0.03211024320059874
2021-07-12,Rex International,5WH,-7.1003927,retail,sell,0.025000009803525902
2021-07-12,Singtel,Z74,4.2838786,retail,buy,-0.02620067719135255
2021-07-12,Genting Singapore,G13,4.080903,retail,buy,-0.03571424059867334
2021-07-12,DBS,D05,-39.255814,retail,sell,-0.014177552911023739
2021-07-12,SATS,S58,6.679599,retail,buy,0.010126583414890922
2021-07-12,AEM Holdings,AWX,-17.405182,retail,sell,-0.038647133090968455
2021-07-12,ComfortDelGro,C52,15.580911,retail,buy,-0.012422270127729784
2021-07-12,OCBC,O39,-45.802491,retail,sell,-0.00905341663991277
2021-07-12,City Developments,C09,14.412631,retail,buy,-0.012931013604662978
2021-07-12,UOB,U11,-35.865848,retail,sell,-0.012561746593660494
2021-07-12,iFAST Corporation,AIY,-9.195108,retail,sell,-0.04333318979395684
2021-07-12,ST Engineering,S63,-9.929989,retail,sell,-0.005025310829552154
2021-07-12,Ascendas REIT,A17U,-15.765084,retail,sell,0.0
2021-07-12,Wilmar International,F34,-9.821022,institution,sell,-0.03711802329088765
2021-07-12,City Developments,C09,-18.177607,institution,sell,-0.012931013604662978
2021-07-12,CapitaLand China Trust,AU8U,4.314749,retail,buy,-0.014705925444896906
2021-07-12,AEM Holdings,AWX,12.581592,institution,buy,-0.038647133090968455
2021-07-12,UMS Holdings,558,3.638127,institution,buy,-0.018987389781139008
2021-07-12,Frasers Logistics & Commercial Trust,BUOU,8.553062,institution,buy,0.013333337240652776
2021-07-12,SGX,S68,8.413962,institution,buy,0.031579020487806586
2021-07-12,Keppel DC REIT,AJBU,7.883847,institution,buy,-0.015209245708675101
2021-07-12,iFAST Corporation,AIY,6.601748000000001,institution,buy,-0.04333318979395684
2021-07-12,Rex International,5WH,3.8744193,institution,buy,0.025000009803525902
2021-07-12,SIA,C6L,-22.213859,institution,sell,0.024048224363080406
2021-07-12,OCBC,O39,8.956123,institution,buy,-0.00905341663991277
2021-07-12,Ascendas REIT,A17U,7.202357999999999,institution,buy,0.0
2021-07-12,Genting Singapore,G13,-14.4861745,institution,sell,-0.03571424059867334
2021-07-12,ComfortDelGro,C52,-16.089754,institution,sell,-0.012422270127729784
2021-07-12,Frasers Logistics & Commercial Trust,BUOU,-6.535766,retail,sell,0.013333337240652776
2021-07-12,SIA,C6L,22.161381,retail,buy,0.024048224363080406
2021-07-12,Mapletree Commercial Trust,N2IU,-16.011778,institution,sell,-0.03211024320059874
2021-07-12,DBS,D05,-11.6372016,institution,sell,-0.014177552911023739
2021-07-12,CapitaLand Integrated Commercial Trust,C38U,-13.078946,institution,sell,-0.018691690829461205
2021-07-12,Singtel,Z74,-13.690204299999998,institution,sell,-0.02620067719135255
2021-07-12,Hongkong Land,H78,-11.257974531199991,institution,sell,0.012930946643014085
2021-07-26,Dairy Farm International,D01,8.620450913600001,retail,buy,-0.0843672576715605
